Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,age
5046336,F,NO,NO,1,126000,Working,Secondary / secondary special,Civil marriage,House / apartment,-15150,-900,1,1,0,0,Managers,3,0,42
5028781,F,NO,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-22340,-3034,1,0,0,0,Core staff,2,0,61
5125730,F,YES,YES,1,180000,Working,Higher education,Married,House / apartment,-20592,-3329,1,0,1,0,Core staff,3,0,56
5023724,F,YES,NO,1,225000,Working,Secondary / secondary special,Married,House / apartment,-15887,-235,1,0,1,0,Sales staff,3,0,44
5116369,F,NO,YES,0,81000,Working,Secondary / secondary special,Married,House / apartment,-10288,-3503,1,0,0,0,Core staff,2,0,28
5062214,F,NO,YES,2,157500,Commercial associate,Higher education,Married,House / apartment,-20754,-1324,1,0,0,0,Managers,4,0,57
5009023,F,NO,YES,2,90000,State servant,Higher education,Married,House / apartment,-16817,-3112,1,0,0,1,Core staff,4,0,46
5029191,F,NO,YES,0,225000,Working,Secondary / secondary special,Married,House / apartment,-10020,-2959,1,0,0,0,Laborers,2,0,27
5028946,F,NO,YES,0,157500,State servant,Secondary / secondary special,Married,House / apartment,-20755,-234,1,0,0,0,Cleaning staff,2,0,57
5068470,F,NO,NO,1,103500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12784,-719,1,0,0,0,Managers,3,0,35
5045828,F,NO,YES,0,202500,Pensioner,Higher education,Married,House / apartment,-12075,365243,1,0,0,0,Managers,2,0,33
5095930,M,NO,NO,0,37800,Pensioner,Secondary / secondary special,Married,House / apartment,-9874,365243,1,0,1,0,Waiters/barmen staff,2,0,27
5090049,F,NO,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13046,-217,1,1,1,0,Managers,2,0,36
5067730,M,NO,YES,1,157500,Commercial associate,Incomplete higher,Married,House / apartment,-21440,-2616,1,1,1,0,Laborers,3,0,59
5092239,F,NO,NO,0,180000,Working,Secondary / secondary special,Married,House / apartment,-11378,-2330,1,0,0,0,Sales staff,2,0,31
5105560,F,NO,YES,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-22481,-4410,1,0,0,1,Medicine staff,2,0,62
5099914,M,NO,YES,2,225000,Working,Secondary / secondary special,Married,House / apartment,-17461,-1587,1,1,1,0,Laborers,4,0,48
5053032,F,NO,YES,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-11716,365243,1,0,0,0,Laborers,2,0,32
5150038,F,NO,NO,0,387000,Working,Secondary / secondary special,Single / not married,With parents,-13014,-1537,1,0,0,0,High skill tech staff,1,0,36
5053678,M,YES,YES,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20140,-1430,1,0,1,0,Cooking staff,1,0,55
5087538,F,NO,YES,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-17211,-1928,1,0,1,0,Laborers,1,0,47
5050440,F,YES,YES,1,126000,Working,Incomplete higher,Civil marriage,House / apartment,-9488,-2753,1,0,0,0,Laborers,3,0,26
5096670,F,NO,NO,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-13530,365243,1,0,1,0,Cooking staff,1,0,37
5061611,M,YES,YES,1,202500,Working,Secondary / secondary special,Married,House / apartment,-13198,-867,1,0,1,0,Laborers,3,0,36
5065342,F,NO,YES,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-19702,365243,1,0,1,0,Managers,2,0,54
5041066,M,NO,YES,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-20082,-2134,1,0,0,0,Managers,1,0,55
5105819,F,YES,NO,2,202500,Commercial associate,Higher education,Married,House / apartment,-10380,-460,1,0,0,0,Core staff,4,0,28
5135460,F,NO,YES,3,247500,Pensioner,Secondary / secondary special,Married,House / apartment,-9926,365243,1,0,0,0,Laborers,5,0,27
5009319,M,YES,NO,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-11978,365243,1,0,1,1,Core staff,2,0,33
5091006,M,NO,YES,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15761,-3232,1,0,0,0,Laborers,2,0,43
5050852,F,NO,NO,0,112500,Commercial associate,Higher education,Single / not married,House / apartment,-15804,-1505,1,0,0,0,Accountants,1,0,43
5117202,F,NO,YES,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-10796,-95,1,0,0,0,Managers,1,0,30
5074739,F,NO,YES,1,207000,Working,Higher education,Married,House / apartment,-15737,-3690,1,0,0,0,High skill tech staff,3,0,43
5009472,M,NO,NO,0,270000,Working,Secondary / secondary special,Married,House / apartment,-15207,-9870,1,1,1,0,Laborers,2,0,42
5135378,F,NO,YES,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16797,-4979,1,0,0,0,Core staff,2,0,46
5135489,M,YES,YES,2,315000,Working,Secondary / secondary special,Married,House / apartment,-10791,-3396,1,0,0,0,Sales staff,4,0,30
5067016,M,NO,YES,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-19584,-461,1,0,0,0,Medicine staff,1,0,54
5024097,M,YES,NO,0,121500,State servant,Incomplete higher,Single / not married,House / apartment,-13682,-5206,1,1,0,0,Managers,1,0,37
5008865,M,YES,YES,2,225000,Working,Secondary / secondary special,Married,House / apartment,-15429,-3173,1,0,0,0,Sales staff,4,0,42
5116640,M,NO,YES,1,225000,Working,Secondary / secondary special,Married,House / apartment,-18617,-732,1,0,0,1,Sales staff,3,0,51
5089770,F,YES,YES,2,157500,Working,Secondary / secondary special,Married,House / apartment,-14783,-2531,1,1,0,0,Laborers,4,0,41
5009118,F,NO,NO,0,225000,Commercial associate,Higher education,Separated,With parents,-15621,-432,1,0,0,0,Sales staff,1,0,43
5042296,F,YES,YES,1,135000,Working,Secondary / secondary special,Married,House / apartment,-13630,-2102,1,1,1,0,Drivers,3,0,37
5010185,F,NO,NO,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-14762,-6583,1,0,1,0,Laborers,2,0,40
5090509,F,YES,YES,0,270000,Commercial associate,Higher education,Married,House / apartment,-10145,-156,1,0,0,0,Laborers,2,0,28
5113006,F,YES,NO,1,202500,Working,Secondary / secondary special,Married,House / apartment,-15039,-2199,1,0,0,0,High skill tech staff,3,0,41
5026368,F,NO,YES,1,135000,Working,Higher education,Married,House / apartment,-20858,-5460,1,1,1,0,Drivers,3,0,57
5095905,F,NO,NO,0,112500,State servant,Secondary / secondary special,Single / not married,House / apartment,-20661,-1589,1,0,0,0,Managers,1,0,57
5113440,M,NO,YES,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-13556,-2506,1,0,0,0,Laborers,1,0,37
5069289,F,NO,YES,0,450000,Commercial associate,Incomplete higher,Married,House / apartment,-22880,-3397,1,0,0,0,Sales staff,2,0,63
5135938,F,YES,NO,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13718,-3792,1,0,0,0,Laborers,4,0,38
5118026,F,NO,NO,0,900000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15027,-3230,1,0,1,0,Laborers,2,0,41
5053524,M,NO,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21126,-2464,1,0,1,0,Laborers,2,0,58
5010567,F,YES,YES,0,337500,Working,Higher education,Married,House / apartment,-13233,-1682,1,0,0,1,Laborers,2,0,36
5046003,F,NO,YES,1,94500,Working,Secondary / secondary special,Single / not married,House / apartment,-23272,-3334,1,0,1,0,Core staff,2,0,64
5118225,M,YES,NO,0,90000,Working,Secondary / secondary special,Civil marriage,Office apartment,-21739,-3110,1,0,0,0,Accountants,2,0,60
5036187,F,YES,YES,1,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-16169,365243,1,0,1,0,Medicine staff,3,0,44
5050635,F,NO,NO,0,270000,State servant,Secondary / secondary special,Married,House / apartment,-16868,-2966,1,0,0,0,Core staff,2,0,46
5067444,M,YES,YES,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-9889,365243,1,0,0,0,Private service staff,2,0,27
5088805,F,YES,YES,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-16505,-3694,1,1,1,0,Managers,2,0,45
5117331,M,YES,YES,0,270000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-23711,-2257,1,0,1,0,Laborers,1,0,65
5045113,F,NO,YES,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,-18351,365243,1,0,0,0,Sales staff,1,0,50
5067281,M,NO,YES,1,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14023,-2728,1,0,0,0,Core staff,3,0,38
5137385,F,NO,NO,0,54000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-14638,365243,1,0,1,0,Laborers,2,0,40
5066832,M,YES,YES,0,189000,Pensioner,Lower secondary,Married,House / apartment,-14934,365243,1,0,0,0,Cooking staff,2,0,41
5041520,M,YES,YES,0,135000,Commercial associate,Higher education,Separated,House / apartment,-10682,-855,1,1,1,0,Laborers,1,0,29
5023092,M,NO,NO,0,157500,Working,Secondary / secondary special,Separated,House / apartment,-21185,-4161,1,0,0,0,Core staff,1,0,58
5079016,F,YES,YES,2,121500,Commercial associate,Higher education,Married,House / apartment,-9952,-1000,1,0,0,0,High skill tech staff,4,0,27
5035682,M,YES,YES,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-11808,-8377,1,0,0,0,Managers,2,0,32
5139761,F,YES,YES,0,121500,Working,Higher education,Married,House / apartment,-24507,-7494,1,0,0,0,Sales staff,2,0,67
5041681,M,NO,NO,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-20233,365243,1,0,1,0,Core staff,2,0,55
5033906,M,YES,YES,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-15481,365243,1,0,0,0,Drivers,2,0,42
5029251,F,NO,YES,0,315000,Working,Higher education,Married,House / apartment,-24216,-4280,1,1,0,0,Laborers,2,0,66
5091824,F,NO,YES,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22571,-5891,1,0,0,0,High skill tech staff,1,0,62
5132569,F,NO,YES,1,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15670,-1350,1,0,1,0,Managers,3,0,43
5021490,F,NO,YES,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-24231,-609,1,0,1,0,Cleaning staff,1,0,66
5035859,F,NO,YES,0,45000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14438,-2381,1,0,0,0,Laborers,1,0,40
5022025,M,YES,YES,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-16761,-1613,1,0,0,0,Core staff,1,0,46
5116613,F,NO,YES,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19686,-3533,1,0,0,0,Sales staff,2,0,54
5115884,F,NO,YES,0,135000,Pensioner,Higher education,Married,House / apartment,-18293,365243,1,0,0,0,Drivers,2,0,50
5010303,F,NO,YES,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-8710,-6218,1,1,1,0,Managers,2,0,24
5142496,M,YES,YES,1,135000,Commercial associate,Higher education,Married,House / apartment,-14116,-2874,1,0,0,0,Laborers,3,0,39
5046398,M,NO,YES,0,99000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-14374,365243,1,0,0,0,Sales staff,1,0,39
5125585,F,NO,YES,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-9570,365243,1,0,1,0,Medicine staff,2,0,26
5113302,F,NO,YES,1,157500,Working,Higher education,Married,With parents,-9952,-1654,1,0,0,0,Sales staff,3,0,27
5139321,F,NO,YES,0,180000,Pensioner,Higher education,Widow,House / apartment,-8972,365243,1,0,0,0,Managers,1,0,25
5053918,M,YES,NO,0,315000,Working,Higher education,Civil marriage,House / apartment,-12483,-2433,1,0,0,0,Managers,2,0,34
5067102,M,NO,NO,0,112500,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-19322,-4534,1,0,0,0,High skill tech staff,1,0,53
5022118,M,NO,YES,0,108000,Working,Secondary / secondary special,Married,House / apartment,-21030,-1131,1,0,0,0,Security staff,2,0,58
5022954,M,YES,YES,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15222,-521,1,1,0,0,Laborers,2,0,42
5047667,M,NO,NO,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12289,-522,1,0,0,0,Medicine staff,2,0,34
5091718,F,YES,YES,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20185,-2269,1,0,0,0,Drivers,2,0,55
5009586,M,NO,NO,0,292500,Working,Secondary / secondary special,Separated,House / apartment,-15901,-798,1,0,1,0,Drivers,1,0,44
5097170,F,YES,YES,0,157500,State servant,Secondary / secondary special,Married,House / apartment,-16675,-2620,1,0,0,0,Laborers,2,0,46
5022015,M,YES,YES,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-19601,-1613,1,0,0,0,Sales staff,1,0,54
5062594,M,YES,YES,1,315000,State servant,Higher education,Married,House / apartment,-15997,-145,1,0,0,1,Laborers,3,0,44
5028726,M,NO,YES,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21180,-4039,1,0,0,0,HR staff,2,0,58
5033831,F,YES,YES,0,333000,Working,Higher education,Civil marriage,House / apartment,-14172,-663,1,1,1,0,High skill tech staff,2,0,39
5046086,M,YES,YES,0,171000,Working,Secondary / secondary special,Married,House / apartment,-12019,-2299,1,0,0,0,Laborers,2,0,33
5135946,F,NO,YES,0,130500,Working,Higher education,Single / not married,House / apartment,-12678,-3153,1,0,1,0,Drivers,1,0,35
5149592,F,NO,YES,0,112500,Working,Higher education,Married,House / apartment,-14212,-1812,1,0,1,0,Laborers,2,0,39
5024103,M,NO,YES,0,202500,Working,Secondary / secondary special,Married,House / apartment,-14760,-2589,1,0,0,0,Laborers,2,0,40
5009845,M,YES,NO,0,126000,Working,Secondary / secondary special,Married,House / apartment,-19495,-130,1,1,0,0,Core staff,2,0,53
5117716,F,YES,NO,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16202,-5056,1,1,1,0,Core staff,2,0,44
5096169,F,NO,NO,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11525,-796,1,0,0,0,Laborers,2,0,32
5139823,F,NO,YES,0,112500,Working,Secondary / secondary special,Married,House / apartment,-19881,-7341,1,1,1,0,Accountants,2,0,54
5067542,F,NO,YES,0,105750,Commercial associate,Secondary / secondary special,Married,House / apartment,-15436,-2728,1,0,0,0,Laborers,2,0,42
5090871,F,NO,NO,2,135000,Working,Secondary / secondary special,Married,House / apartment,-10238,-1130,1,0,0,0,High skill tech staff,4,0,28
5033729,F,YES,YES,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10780,-5436,1,1,1,0,Drivers,2,0,30
5037212,F,YES,YES,0,360000,State servant,Higher education,Married,House / apartment,-12662,-2368,1,0,0,0,Sales staff,2,0,35
5116319,F,NO,YES,2,157500,Working,Secondary / secondary special,Married,House / apartment,-19293,-1889,1,0,0,0,Core staff,4,0,53
5146318,M,NO,YES,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-20782,-1315,1,0,0,0,High skill tech staff,1,0,57
5042082,F,YES,NO,0,112500,Commercial associate,Higher education,Married,House / apartment,-14284,-1678,1,0,1,0,Managers,2,0,39
5091416,M,NO,YES,0,180000,Working,Higher education,Married,House / apartment,-12753,-2939,1,1,1,0,Accountants,2,0,35
5041675,F,YES,YES,1,225000,Commercial associate,Higher education,Married,House / apartment,-8190,-1616,1,0,0,0,High skill tech staff,3,0,22
5048425,F,NO,YES,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,-20354,-8405,1,0,1,0,Drivers,1,0,56
5145965,F,NO,NO,2,270000,Working,Secondary / secondary special,Married,House / apartment,-19170,-3476,1,0,0,0,Accountants,4,0,53
5126543,F,YES,NO,0,202500,Working,Secondary / secondary special,Married,House / apartment,-23262,-3453,1,0,0,0,Laborers,2,0,64
5033881,M,YES,NO,1,144000,Commercial associate,Incomplete higher,Married,House / apartment,-16098,-3769,1,0,0,0,Laborers,3,0,44
5068378,M,NO,YES,1,207000,Working,Higher education,Married,House / apartment,-12579,-1359,1,1,1,1,Laborers,3,0,34
5029194,M,YES,YES,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17779,-2990,1,0,0,0,Managers,2,0,49
5010025,F,NO,YES,0,202500,Working,Secondary / secondary special,Married,House / apartment,-20456,-2321,1,0,0,0,Cooking staff,2,0,56
5091016,F,NO,YES,1,202500,Working,Secondary / secondary special,Married,House / apartment,-13805,-4267,1,0,0,0,Waiters/barmen staff,3,0,38
5149744,F,NO,YES,1,180000,Working,Secondary / secondary special,Married,With parents,-11328,-1386,1,0,0,0,Core staff,3,0,31
5117561,M,NO,NO,0,126000,Working,Secondary / secondary special,Married,House / apartment,-13095,-645,1,1,0,0,Laborers,2,0,36
5089760,F,YES,YES,0,157500,State servant,Higher education,Single / not married,House / apartment,-24312,-886,1,0,0,1,Cleaning staff,1,0,67
5053642,M,NO,NO,0,225000,Commercial associate,Higher education,Married,House / apartment,-9810,-1823,1,0,1,0,Sales staff,2,0,27
5089934,F,YES,NO,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13350,-4965,1,0,0,0,Core staff,2,0,37
5143465,F,NO,YES,0,103500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22800,365243,1,0,1,0,Secretaries,1,0,62
5125127,M,NO,YES,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-7705,-1868,1,1,1,0,Sales staff,1,0,21
5113163,M,YES,YES,1,135000,Working,Secondary / secondary special,Married,House / apartment,-23844,-3716,1,1,1,0,Drivers,3,0,65
5116883,M,YES,YES,0,67500,Working,Secondary / secondary special,Married,House / apartment,-16553,-1344,1,1,0,0,Laborers,2,0,45
5037008,M,NO,YES,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-11695,365243,1,0,1,0,Managers,1,0,32
5090126,M,YES,YES,0,382500,Working,Secondary / secondary special,Single / not married,House / apartment,-11998,-1557,1,0,0,0,Core staff,1,0,33
5036648,F,NO,NO,0,270000,Commercial associate,Higher education,Married,House / apartment,-12348,-3761,1,0,0,0,Managers,2,0,34
5090335,M,YES,YES,0,202500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15059,-3716,1,1,1,0,Core staff,2,0,41
5053182,M,YES,YES,0,292500,Pensioner,Higher education,Married,House / apartment,-10448,365243,1,0,0,0,Core staff,2,0,29
5114342,F,YES,NO,0,225000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-22407,-2993,1,1,0,0,Managers,2,0,61
5024163,F,YES,YES,3,135000,Working,Secondary / secondary special,Married,House / apartment,-15371,-1981,1,0,0,0,Laborers,5,0,42
5115633,M,NO,NO,0,76500,Working,Secondary / secondary special,Civil marriage,House / apartment,-12116,-102,1,0,0,0,Core staff,2,0,33
5126311,M,NO,NO,0,180000,Working,Incomplete higher,Civil marriage,With parents,-16971,-288,1,1,0,1,Laborers,2,0,46
5135779,M,NO,YES,0,450000,Working,Secondary / secondary special,Married,House / apartment,-14364,-2147,1,0,1,0,Laborers,2,0,39
5054697,F,YES,YES,0,90000,Working,Higher education,Married,House / apartment,-12692,-6908,1,0,0,0,Drivers,2,0,35
5116343,F,YES,YES,1,157500,State servant,Secondary / secondary special,Married,House / apartment,-21944,-3929,1,1,0,0,Sales staff,3,0,60
5022800,F,YES,YES,0,306000,Working,Higher education,Widow,House / apartment,-13689,-1497,1,0,0,0,High skill tech staff,1,0,38
5054348,M,NO,NO,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-23235,-424,1,1,1,0,Laborers,1,0,64
5099980,M,NO,YES,0,135000,Working,Secondary / secondary special,Separated,House / apartment,-13643,-1069,1,0,0,0,Core staff,1,0,37
5087829,F,NO,YES,0,193500,State servant,Secondary / secondary special,Married,Rented apartment,-18173,-2323,1,1,0,1,Core staff,2,0,50
5051050,F,YES,NO,0,180000,Working,Secondary / secondary special,Married,House / apartment,-23236,-2174,1,0,0,0,Laborers,2,0,64
5148872,F,NO,YES,0,270000,State servant,Incomplete higher,Married,House / apartment,-19802,-3332,1,0,0,0,Drivers,2,0,54
5117323,M,NO,YES,1,112500,State servant,Higher education,Single / not married,With parents,-12677,-553,1,0,0,0,Laborers,2,0,35
5088101,M,YES,YES,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-20125,-375,1,0,0,0,Core staff,1,0,55
5023587,F,NO,NO,0,180000,Working,Secondary / secondary special,Separated,House / apartment,-20836,-6352,1,0,0,0,Security staff,1,0,57
5028547,F,YES,NO,1,139500,Working,Secondary / secondary special,Separated,House / apartment,-14336,-1056,1,0,1,0,Laborers,2,0,39
5053636,F,NO,NO,0,135000,Pensioner,Higher education,Separated,House / apartment,-20814,365243,1,0,0,0,Laborers,1,0,57
5149402,F,NO,NO,1,202500,Commercial associate,Secondary / secondary special,Married,With parents,-22927,-1172,1,0,0,0,Core staff,3,0,63
5095554,F,NO,NO,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19200,365243,1,0,1,0,Sales staff,2,0,53
5067090,F,NO,NO,0,126000,Working,Secondary / secondary special,Married,House / apartment,-19819,-4663,1,0,1,0,Laborers,2,0,54
5010865,M,YES,YES,1,193500,Commercial associate,Secondary / secondary special,Married,House / apartment,-18730,-678,1,0,1,1,Sales staff,3,0,51
5041147,F,NO,YES,0,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-16625,365243,1,0,0,0,Laborers,2,0,46
5105555,F,NO,YES,0,337500,Working,Secondary / secondary special,Married,House / apartment,-19120,-4532,1,0,0,0,Laborers,2,0,52
5136976,M,NO,NO,0,157500,State servant,Higher education,Married,House / apartment,-10101,-5587,1,0,0,0,Managers,2,0,28
5058366,F,NO,NO,0,193500,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-20309,365243,1,0,0,0,Laborers,1,0,56
5066458,F,YES,YES,0,180000,Working,Secondary / secondary special,Separated,House / apartment,-24295,-1406,1,0,0,0,High skill tech staff,1,0,67
5045844,M,YES,NO,0,315000,Working,Secondary / secondary special,Married,House / apartment,-17202,-8966,1,0,0,0,Managers,2,0,47
5115814,M,NO,YES,3,180000,Working,Secondary / secondary special,Married,House / apartment,-18110,-6860,1,0,0,0,Core staff,5,0,50
5062362,F,NO,YES,0,90000,Pensioner,Higher education,Married,House / apartment,-22235,365243,1,0,0,0,Managers,2,0,61
5010596,M,NO,YES,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-17932,365243,1,0,0,0,Drivers,2,0,49
5113472,F,NO,YES,0,112500,Working,Secondary / secondary special,Married,House / apartment,-12848,-346,1,0,1,0,Laborers,2,0,35
5041535,F,NO,YES,0,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,-11025,-1463,1,0,1,0,Managers,1,0,30
5066617,M,NO,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-23546,-157,1,0,0,1,Accountants,2,0,65
5126751,F,YES,NO,2,315000,Working,Secondary / secondary special,Married,With parents,-23478,-561,1,0,0,0,Core staff,4,0,64
5009908,M,YES,NO,0,112500,Working,Secondary / secondary special,Married,House / apartment,-11664,-3661,1,0,0,0,High skill tech staff,2,0,32
5068337,F,YES,YES,0,135000,Working,Higher education,Married,House / apartment,-12783,-505,1,1,1,0,Core staff,2,0,35
5105535,F,YES,YES,0,99000,Pensioner,Secondary / secondary special,Separated,House / apartment,-12518,365243,1,0,1,0,Drivers,1,0,34
5061724,M,NO,YES,0,900000,Pensioner,Incomplete higher,Widow,House / apartment,-18199,365243,1,0,0,0,Core staff,1,0,50
5028919,F,YES,YES,0,270000,Working,Secondary / secondary special,Married,House / apartment,-15825,-1787,1,0,0,0,Laborers,2,0,43
5035627,M,YES,YES,0,112500,Working,Higher education,Married,House / apartment,-19584,-6764,1,0,0,0,Laborers,2,0,54
5074705,F,NO,YES,0,180000,Working,Higher education,Single / not married,House / apartment,-23035,-10600,1,0,0,0,Medicine staff,1,0,63
5114061,M,YES,NO,1,141750,Working,Higher education,Married,House / apartment,-18692,-3999,1,1,1,0,Cleaning staff,3,0,51
5100373,F,NO,YES,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-9889,-3960,1,0,0,0,Core staff,4,0,27
5112765,M,YES,NO,1,112500,Commercial associate,Higher education,Married,House / apartment,-9517,-2065,1,1,1,1,Laborers,3,0,26
5045439,F,YES,YES,0,225000,Pensioner,Higher education,Married,House / apartment,-12331,365243,1,0,0,0,Medicine staff,2,0,34
5113922,F,NO,NO,0,270000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-14069,365243,1,0,0,0,Drivers,1,0,39
5037125,M,YES,NO,0,202500,Working,Higher education,Married,With parents,-20345,-2227,1,0,1,0,Laborers,2,0,56
5029538,M,NO,YES,0,135000,Working,Higher education,Civil marriage,House / apartment,-19207,-1205,1,0,0,0,Sales staff,2,0,53
5010078,M,YES,NO,2,292500,Working,Secondary / secondary special,Married,Municipal apartment,-18484,-1135,1,0,0,0,Sales staff,4,0,51
5085861,F,NO,YES,0,202500,Working,Secondary / secondary special,Married,House / apartment,-10035,-5190,1,0,0,0,Medicine staff,2,0,27
5009146,F,YES,NO,0,99000,Working,Higher education,Married,House / apartment,-8784,-3720,1,1,1,0,Laborers,2,0,24
5149433,F,YES,YES,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-15181,-2633,1,0,0,0,Managers,1,0,42
5061753,F,NO,YES,0,306000,Pensioner,Secondary / secondary special,Married,House / apartment,-14917,365243,1,0,1,0,Managers,2,0,41
5143009,F,YES,NO,1,148500,Pensioner,Secondary / secondary special,Married,House / apartment,-12091,365243,1,0,1,0,Security staff,3,0,33
5079017,F,YES,YES,2,135000,Commercial associate,Higher education,Married,House / apartment,-11107,-1000,1,0,0,0,Sales staff,4,0,30
5096318,F,YES,NO,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-14883,-158,1,0,0,0,Drivers,1,0,41
5038615,M,NO,NO,1,180000,Commercial associate,Higher education,Married,With parents,-17578,-3272,1,0,0,0,Cooking staff,3,0,48
5047670,M,NO,NO,1,157500,State servant,Higher education,Married,House / apartment,-14897,-2500,1,1,1,1,Security staff,3,0,41
5044987,M,NO,YES,0,247500,Pensioner,Higher education,Married,House / apartment,-20723,365243,1,0,1,0,Sales staff,2,0,57
5036828,F,NO,YES,0,112500,Working,Higher education,Married,House / apartment,-10567,-4327,1,0,0,0,Sales staff,2,0,29
5139892,F,NO,YES,0,180000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-14084,-6033,1,0,1,0,Medicine staff,2,0,39
5135446,M,NO,YES,1,103500,Working,Secondary / secondary special,Married,With parents,-18979,-170,1,0,0,0,Core staff,3,0,52
5095586,F,NO,NO,0,198000,Working,Incomplete higher,Civil marriage,House / apartment,-23774,-278,1,1,0,1,Managers,2,0,65
5068963,F,YES,NO,0,135000,Working,Higher education,Married,House / apartment,-21537,-3062,1,0,0,0,Laborers,2,0,59
5022047,F,YES,YES,0,67500,Working,Secondary / secondary special,Married,Office apartment,-9052,-8157,1,1,1,0,Laborers,2,0,25
5048121,M,YES,YES,2,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17176,-2653,1,0,1,0,Sales staff,4,0,47
5117219,F,NO,YES,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-22002,-1953,1,0,0,0,Managers,2,0,60
5009821,F,YES,NO,0,292500,Working,Secondary / secondary special,Married,House / apartment,-11278,-5457,1,0,1,0,Drivers,2,0,31
5033500,F,NO,YES,0,148500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11654,-1997,1,0,0,0,Medicine staff,2,0,32
